Organization_ID,Industry,Company_Size,Employee_Count,AI_Tool,Adoption_Year,Monthly_Users,Productivity_Gain_Percent,Satisfaction_Score,AI_Investment_USD,Cost_Savings_USD,Adoption_Level,ROI_Percent
ORG08742,Healthcare,Small,104,Midjourney,2026,30,9.99,6.8,13296,27210,High,104.65
ORG08743,Education,Small,182,Copilot,2026,68,22.81,5.7,39842,99545,High,149.85
ORG08744,Education,Small,138,Gemini,2026,66,19.38,7.8,14118,32997,Medium,133.72
ORG08745,Finance,Large,4226,Claude,2026,1566,40.9,6.9,649333,735001,High,13.19
ORG08746,Retail,Large,8635,Copilot,2026,2256,12.9,7.5,513700,837830,High,63.1
ORG08747,Manufacturing,Small,55,ChatGPT,2026,14,15.84,6.4,29974,42218,Medium,40.85
ORG08748,Education,Small,197,Copilot,2026,91,21.34,6.9,26033,35520,Low,36.44
ORG08749,IT,Small,18,Midjourney,2026,9,32.58,5.6,9034,7630,Low,-15.54
ORG08750,Finance,Large,4383,Gemini,2026,1074,22.21,7.3,793796,927070,Medium,16.79
ORG08751,IT,Small,163,Midjourney,2026,19,25.58,8.4,33218,54308,Medium,63.49
ORG08752,Finance,Small,151,Gemini,2026,7,29.36,6.4,5458,6127,Medium,12.26
ORG08753,Healthcare,Medium,818,Perplexity,2026,32,23.19,7.6,50435,87819,Low,74.12
ORG08754,Manufacturing,Small,190,ChatGPT,2026,57,15.48,6.3,18854,19378,High,2.78
ORG08755,Retail,Large,8349,Gemini,2026,3616,18.12,8.4,1147749,1000025,Low,-12.87
ORG08756,IT,Medium,827,Perplexity,2026,67,27.99,8.3,115279,191947,Medium,66.51
ORG08757,Education,Large,3783,Midjourney,2026,682,23.25,7.3,820226,1740642,Low,112.21
ORG08758,Manufacturing,Small,27,Perplexity,2026,17,26.86,5.9,24234,44562,High,83.88
ORG08759,Manufacturing,Small,142,Copilot,2026,46,34.48,7.9,20045,18672,Medium,-6.85
ORG08760,Manufacturing,Small,75,Copilot,2026,18,25.55,7.9,45293,84440,Medium,86.43
ORG08761,Retail,Small,84,Midjourney,2026,20,9.49,7.4,31391,35877,Low,14.29
ORG08762,Finance,Medium,259,Gemini,2026,82,12.21,8.3,194411,451016,Medium,131.99
ORG08763,Finance,Large,5722,ChatGPT,2026,728,16.9,8.0,429741,1052560,Low,144.93
ORG08764,Healthcare,Large,6253,ChatGPT,2026,2972,24.56,8.1,1880079,3083706,Medium,64.02
ORG08765,IT,Large,2199,Perplexity,2026,280,23.33,6.2,1554049,1390984,Low,-10.49
ORG08766,Finance,Small,110,ChatGPT,2026,22,29.1,7.1,18732,15085,High,-19.47
ORG08767,Retail,Small,155,Perplexity,2026,29,24.65,4.9,5031,7813,Medium,55.3
ORG08768,Healthcare,Small,15,Claude,2026,9,27.09,8.3,34821,42918,High,23.25
ORG08769,Finance,Small,84,Gemini,2026,5,28.49,7.3,26320,45425,High,72.59
ORG08770,Retail,Large,4720,ChatGPT,2026,1319,33.93,7.0,467376,1106956,High,136.84
ORG08771,Retail,Small,78,Claude,2026,27,17.13,6.4,22987,23176,Medium,0.82
ORG08772,IT,Small,145,Claude,2026,11,17.07,8.3,23158,45423,Medium,96.14
ORG08773,Retail,Small,196,Midjourney,2026,36,12.46,4.9,34333,45302,Low,31.95
ORG08774,IT,Large,3422,Claude,2026,82,21.01,7.9,1492121,3451161,Low,131.29
ORG08775,Finance,Small,116,Perplexity,2026,16,22.05,6.4,8000,11941,High,49.26
ORG08776,Healthcare,Medium,788,Midjourney,2026,237,26.96,8.7,58732,89940,Medium,53.14
ORG08777,Healthcare,Small,156,Midjourney,2026,5,25.81,8.1,6664,9981,Medium,49.77
ORG08778,Education,Small,120,Perplexity,2026,30,31.96,8.1,43749,101347,Medium,131.66
ORG08779,Finance,Small,166,Perplexity,2026,12,19.1,5.9,9681,14141,Low,46.07
ORG08780,Healthcare,Small,141,Copilot,2026,34,7.82,8.0,44180,105566,High,138.95
ORG08781,Retail,Medium,871,Claude,2026,410,28.75,7.1,249065,285522,High,14.64
ORG08782,Education,Small,51,Claude,2026,11,24.2,8.0,31427,65815,High,109.42
ORG08783,Retail,Large,7655,Midjourney,2026,1492,29.68,9.3,1839994,2175404,Low,18.23
ORG08784,Retail,Medium,428,ChatGPT,2026,184,31.59,7.6,227215,277104,High,21.96
ORG08785,Retail,Large,1744,ChatGPT,2026,210,17.62,8.9,1764100,2477998,Low,40.47
ORG08786,Manufacturing,Small,112,Midjourney,2026,53,10.91,6.8,33853,34712,High,2.54
ORG08787,IT,Medium,670,ChatGPT,2026,79,19.95,9.5,193123,255790,Medium,32.45
ORG08788,IT,Large,7848,Claude,2026,3378,20.95,8.1,507672,505645,Medium,-0.4
ORG08789,Retail,Small,161,Claude,2026,79,24.07,8.2,31442,26847,High,-14.61
ORG08790,Healthcare,Medium,680,ChatGPT,2026,207,33.62,8.4,74997,65970,Low,-12.04
ORG08791,Manufacturing,Medium,233,Copilot,2026,10,28.47,10.0,204900,446947,Medium,118.13
ORG08792,IT,Small,184,Copilot,2026,10,25.74,7.7,33660,41409,Medium,23.02
ORG08793,Healthcare,Large,7579,Claude,2026,3146,4.77,6.0,995470,1492045,Medium,49.88
ORG08794,IT,Small,159,Perplexity,2026,5,32.18,6.4,28593,28761,High,0.59
ORG08795,Manufacturing,Small,173,Claude,2026,38,22.29,4.9,13322,13403,High,0.61
ORG08796,Manufacturing,Small,29,Midjourney,2026,9,23.48,8.6,11918,18389,Medium,54.3
ORG08797,Education,Small,194,Copilot,2026,45,13.54,6.1,36594,38303,Medium,4.67
ORG08798,Manufacturing,Small,50,ChatGPT,2026,13,31.87,8.9,22006,51350,High,133.35
ORG08799,Education,Small,97,ChatGPT,2026,28,21.82,7.9,15154,13177,Low,-13.05
ORG08800,Finance,Small,74,Copilot,2026,22,21.37,8.0,15087,17367,Medium,15.11
ORG08801,Healthcare,Large,8265,Gemini,2026,2564,21.89,8.6,1187338,2792349,Low,135.18
ORG08802,Manufacturing,Small,192,ChatGPT,2026,76,21.75,9.2,18785,17761,Low,-5.45
ORG08803,Retail,Large,6141,Gemini,2026,67,19.3,7.8,387433,440835,Low,13.78
ORG08804,Healthcare,Medium,439,Midjourney,2026,86,2.92,8.5,83954,204502,Medium,143.59
ORG08805,Healthcare,Large,6072,Gemini,2026,256,28.12,7.4,1014039,2512415,High,147.76
ORG08806,Finance,Small,116,Gemini,2026,41,25.46,7.7,33755,79685,Medium,136.07
ORG08807,Retail,Medium,788,Midjourney,2026,114,21.17,7.5,92253,94712,Medium,2.67
ORG08808,IT,Small,58,ChatGPT,2026,14,28.44,9.5,43484,88245,Low,102.94
ORG08809,Finance,Medium,727,Midjourney,2026,129,19.66,6.4,194380,456086,Medium,134.64
ORG08810,Education,Small,190,Midjourney,2026,87,17.56,6.7,10802,18822,Low,74.25
ORG08811,Finance,Small,29,Midjourney,2026,13,14.48,7.8,16742,25366,Low,51.51
ORG08812,Retail,Medium,475,Perplexity,2026,130,23.51,6.5,169212,248374,Low,46.78
ORG08813,Manufacturing,Medium,683,Gemini,2026,107,30.12,8.3,138701,249961,Medium,80.22
ORG08814,Manufacturing,Small,93,Gemini,2026,35,28.35,6.8,42053,82311,Medium,95.73
ORG08815,Retail,Medium,235,Claude,2026,64,14.15,8.7,56491,94954,High,68.09
ORG08816,Healthcare,Medium,430,ChatGPT,2026,185,8.03,9.1,173394,380344,Medium,119.35
ORG08817,Manufacturing,Medium,868,Copilot,2026,136,22.2,6.8,141513,294569,Medium,108.16
ORG08818,Education,Medium,358,Claude,2026,77,21.52,7.5,188234,414038,Medium,119.96
ORG08819,Retail,Small,76,Midjourney,2026,28,32.92,8.2,42238,82368,High,95.01
ORG08820,IT,Medium,688,Perplexity,2026,212,16.36,9.5,230639,220327,High,-4.47
ORG08821,Education,Small,129,Perplexity,2026,57,20.37,7.7,44761,85912,Medium,91.93
ORG08822,Healthcare,Medium,730,Midjourney,2026,246,27.01,8.1,220041,350869,Low,59.46
ORG08823,Healthcare,Small,188,Midjourney,2026,35,24.31,8.9,10060,21689,Medium,115.6
ORG08824,Education,Large,5666,Perplexity,2026,1394,20.66,8.5,1852793,2919478,Medium,57.57
ORG08825,Healthcare,Large,9115,Claude,2026,1335,16.82,7.1,1648121,1682588,Medium,2.09
ORG08826,Retail,Small,112,Perplexity,2026,41,18.68,5.0,49065,55754,Low,13.63
ORG08827,IT,Small,148,Claude,2026,44,9.79,6.2,47910,102280,Medium,113.48
ORG08828,Healthcare,Large,9453,Gemini,2026,4645,22.02,4.9,1041734,983049,High,-5.63
ORG08829,Finance,Large,9621,Claude,2026,4674,17.83,6.9,1799906,2779840,Low,54.44
ORG08830,Education,Large,4148,Midjourney,2026,966,18.35,7.1,733017,709758,High,-3.17
ORG08831,Education,Small,191,Claude,2026,27,24.1,7.7,24348,41764,Low,71.53
ORG08832,Finance,Large,7688,Claude,2026,3124,23.52,7.7,1560069,2375262,High,52.25
ORG08833,Education,Medium,309,Midjourney,2026,135,21.17,5.8,71325,87401,Low,22.54
ORG08834,Healthcare,Small,25,Claude,2026,19,27.47,8.7,46046,74315,Medium,61.39
ORG08835,Healthcare,Small,198,Copilot,2026,56,25.01,7.9,16371,21223,Medium,29.64
ORG08836,IT,Large,9395,Midjourney,2026,990,0.83,8.0,1340578,2197226,Medium,63.9
ORG08837,Manufacturing,Large,1377,Gemini,2026,87,24.72,6.0,1134502,1794308,Medium,58.16
ORG08838,Finance,Small,129,ChatGPT,2026,29,22.55,8.1,49477,78894,Medium,59.46
ORG08839,Manufacturing,Medium,873,Midjourney,2026,109,28.69,7.1,114507,109212,Low,-4.62
ORG08840,Education,Small,54,Gemini,2026,19,41.21,7.7,34445,39018,Low,13.28
ORG08841,IT,Large,2272,Gemini,2026,410,19.64,7.1,369959,913250,Medium,146.85
ORG08842,IT,Small,168,Claude,2026,24,30.26,8.5,33254,78164,High,135.05
ORG08843,Retail,Medium,348,Copilot,2026,132,27.99,8.9,50998,57271,High,12.3
ORG08844,Healthcare,Large,8949,ChatGPT,2026,4065,12.33,7.2,1487535,2139064,High,43.8
ORG08845,Finance,Medium,650,Midjourney,2026,232,21.23,10.0,131848,312777,Medium,137.23
ORG08846,IT,Small,131,ChatGPT,2026,42,21.6,8.1,5574,8597,Medium,54.23
ORG08847,Finance,Small,79,Perplexity,2026,38,5.77,6.1,11880,17414,Medium,46.58
ORG08848,IT,Medium,287,Copilot,2026,71,17.38,8.2,140486,290292,High,106.63
ORG08849,IT,Large,8805,Gemini,2026,1226,9.59,7.0,1435994,2100034,High,46.24
ORG08850,Healthcare,Small,93,Perplexity,2026,24,35.01,7.3,30529,72886,Low,138.74
ORG08851,IT,Small,121,Copilot,2026,24,11.37,7.1,42462,66080,Low,55.62
ORG08852,Finance,Medium,682,ChatGPT,2026,282,23.49,6.2,240079,212155,Medium,-11.63
ORG08853,Education,Medium,707,Gemini,2026,276,14.39,9.6,89350,206292,High,130.88
ORG08854,Education,Large,5380,Claude,2026,2398,36.34,4.7,1069617,1751906,Low,63.79
ORG08855,Finance,Medium,757,Midjourney,2026,369,22.93,5.3,68499,163657,High,138.92
ORG08856,Healthcare,Medium,498,Gemini,2026,60,18.5,7.9,211642,281383,Low,32.95
ORG08857,Retail,Large,7335,Gemini,2026,2937,15.23,7.4,944350,2024050,High,114.33
ORG08858,Healthcare,Medium,383,Midjourney,2026,57,7.43,7.9,207828,516595,Medium,148.57
ORG08859,IT,Large,5904,ChatGPT,2026,1377,19.1,7.3,727081,1272841,Low,75.06
ORG08860,Manufacturing,Small,150,Copilot,2026,6,15.24,5.8,21267,34601,Medium,62.7
ORG08861,Education,Medium,772,Perplexity,2026,324,16.72,8.5,163986,382342,High,133.16
ORG08862,Retail,Small,11,Midjourney,2026,9,28.51,9.0,11606,20472,Low,76.39
ORG08863,Retail,Large,6657,Claude,2026,2222,21.87,5.6,1238760,2906903,Medium,134.66
ORG08864,Education,Large,2968,Perplexity,2026,473,21.41,8.0,1599334,3389638,Medium,111.94
ORG08865,IT,Medium,331,Claude,2026,122,29.01,9.2,97691,100609,Low,2.99
ORG08866,Finance,Small,11,Gemini,2026,10,26.82,7.2,10683,18976,Low,77.63
ORG08867,Education,Small,45,Midjourney,2026,8,37.14,9.1,32974,31643,Medium,-4.04
ORG08868,Healthcare,Medium,314,Midjourney,2026,31,16.06,8.4,92045,156399,High,69.92
ORG08869,Retail,Large,4377,Claude,2026,14,19.21,9.2,387121,775831,Medium,100.41
ORG08870,Manufacturing,Large,7825,Copilot,2026,2907,24.46,7.6,407360,1009619,High,147.84
ORG08871,Healthcare,Small,195,Midjourney,2026,41,16.02,6.1,20336,24521,Medium,20.58
ORG08872,Healthcare,Large,2933,ChatGPT,2026,463,8.53,5.0,1922423,3043796,Medium,58.33
ORG08873,Healthcare,Small,118,ChatGPT,2026,42,40.45,7.4,44639,91219,Medium,104.35
ORG08874,Education,Small,196,ChatGPT,2026,7,9.02,7.8,43436,87097,High,100.52
ORG08875,Manufacturing,Small,98,Copilot,2026,41,22.13,8.3,21200,47435,Medium,123.75
ORG08876,IT,Medium,741,Gemini,2026,14,22.43,9.3,220921,488857,High,121.28
ORG08877,IT,Small,81,Gemini,2026,12,27.42,9.8,18877,27010,Medium,43.08
ORG08878,Finance,Medium,269,Claude,2026,8,20.55,9.0,133767,255650,High,91.12
ORG08879,IT,Medium,693,Claude,2026,303,25.24,8.5,174894,187086,Medium,6.97
ORG08880,Retail,Medium,893,ChatGPT,2026,395,31.5,6.6,112966,236855,Low,109.67
ORG08881,Retail,Large,2551,Perplexity,2026,222,19.78,7.4,541919,1293139,Low,138.62
ORG08882,Manufacturing,Small,178,Midjourney,2026,56,13.72,7.5,16576,22873,Low,37.99
ORG08883,IT,Small,156,Gemini,2026,19,7.6,7.0,10065,15597,High,54.96
ORG08884,Manufacturing,Small,88,Claude,2026,39,25.17,8.4,34294,55141,Low,60.79
ORG08885,Healthcare,Small,58,Perplexity,2026,24,18.6,6.6,31164,49238,Medium,58.0
ORG08886,Manufacturing,Medium,891,ChatGPT,2026,236,24.58,6.0,161435,394715,Medium,144.5
ORG08887,IT,Medium,524,Claude,2026,109,15.3,7.2,230011,300443,Medium,30.62
ORG08888,Finance,Medium,817,Gemini,2026,137,16.27,5.9,107437,114274,Low,6.36
ORG08889,Retail,Small,161,Gemini,2026,20,22.18,8.7,29255,41262,High,41.04
ORG08890,Retail,Medium,930,Midjourney,2026,229,19.59,8.0,71128,111429,Low,56.66
ORG08891,Retail,Small,30,Claude,2026,12,15.24,8.2,28008,36552,High,30.51
ORG08892,Manufacturing,Small,16,ChatGPT,2026,10,22.15,5.8,13984,19413,High,38.82
ORG08893,Retail,Medium,413,Copilot,2026,20,19.93,7.7,233826,356276,Medium,52.37
ORG08894,Finance,Small,61,Copilot,2026,26,19.71,7.3,32974,75496,Medium,128.96
ORG08895,Education,Small,89,Perplexity,2026,24,27.2,8.1,31245,50516,High,61.68
ORG08896,Finance,Medium,389,ChatGPT,2026,175,9.1,8.4,97061,145812,High,50.23
ORG08897,Healthcare,Small,175,Claude,2026,37,26.14,5.0,47081,114162,High,142.48
ORG08898,Retail,Small,74,Perplexity,2026,18,13.1,5.0,22842,25901,High,13.39
ORG08899,Education,Medium,821,Copilot,2026,54,20.46,7.1,68737,110464,Medium,60.71
ORG08900,Healthcare,Small,193,ChatGPT,2026,13,19.77,7.3,12838,23915,Medium,86.28
ORG08901,Finance,Small,137,ChatGPT,2026,36,19.41,6.9,44809,95112,High,112.26
ORG08902,Healthcare,Large,9854,Copilot,2026,4594,12.62,6.7,629287,913630,High,45.18
ORG08903,Finance,Large,5538,Perplexity,2026,1934,17.36,7.7,883833,1794612,Medium,103.05
ORG08904,Manufacturing,Medium,523,Gemini,2026,92,12.17,9.1,79651,191463,Medium,140.38
ORG08905,Retail,Small,34,Copilot,2026,18,19.43,5.5,37512,91579,High,144.13
ORG08906,Education,Medium,496,Copilot,2026,118,23.69,8.3,122469,173547,Low,41.71
ORG08907,Manufacturing,Large,8780,Gemini,2026,1904,33.12,7.8,545064,836437,Low,53.46
ORG08908,Retail,Small,87,Copilot,2026,14,17.27,7.6,24611,58539,Medium,137.86
ORG08909,Manufacturing,Small,181,Gemini,2026,22,18.26,7.8,5585,5340,Low,-4.39
ORG08910,Education,Small,109,Claude,2026,13,18.1,8.9,45098,54639,Medium,21.16
ORG08911,Finance,Small,72,ChatGPT,2026,21,25.86,5.3,26326,60234,Medium,128.8
ORG08912,Retail,Medium,977,Midjourney,2026,65,33.65,7.8,198207,332751,Medium,67.88
ORG08913,Healthcare,Small,86,ChatGPT,2026,39,21.84,6.8,17670,34610,Low,95.87
ORG08914,Finance,Small,121,Copilot,2026,53,16.14,8.9,22900,55493,High,142.33
ORG08915,Retail,Small,129,Copilot,2026,10,29.48,6.8,15404,12568,Low,-18.41
ORG08916,Healthcare,Small,183,Claude,2026,46,10.86,7.7,11017,11531,Low,4.67
ORG08917,Education,Medium,701,Copilot,2026,274,25.83,5.7,144061,270158,Medium,87.53
ORG08918,IT,Medium,280,Copilot,2026,12,19.12,8.1,69778,106636,Medium,52.82
ORG08919,Finance,Small,191,Gemini,2026,40,26.81,7.1,33660,58453,High,73.66
ORG08920,Healthcare,Medium,448,Claude,2026,93,14.26,9.3,79241,174774,Medium,120.56
ORG08921,Education,Small,163,Perplexity,2026,13,14.35,7.8,22859,40796,Medium,78.47
ORG08922,Finance,Large,1051,ChatGPT,2026,281,13.48,6.8,1814222,2891796,Low,59.4
ORG08923,Manufacturing,Medium,800,Gemini,2026,208,21.83,8.6,136388,211310,Medium,54.93
ORG08924,Healthcare,Medium,970,Midjourney,2026,386,17.96,7.9,154511,271966,Medium,76.02
ORG08925,Finance,Large,2214,Gemini,2026,773,26.43,5.9,686593,796996,Medium,16.08
ORG08926,Manufacturing,Large,2271,Gemini,2026,169,26.57,6.0,1604233,1663603,Medium,3.7
ORG08927,Healthcare,Medium,235,Copilot,2026,89,30.65,8.4,68699,80555,Medium,17.26
ORG08928,Retail,Small,135,Copilot,2026,61,33.98,6.6,42469,89385,Low,110.47
ORG08929,Finance,Small,92,Perplexity,2026,45,26.19,5.2,46509,62342,High,34.04
ORG08930,Retail,Small,108,Midjourney,2026,21,13.39,9.5,14789,19729,Medium,33.4
ORG08931,Finance,Small,77,Gemini,2026,29,17.73,10.0,19973,26306,Medium,31.71
ORG08932,Education,Medium,624,Midjourney,2026,250,11.94,9.4,172529,347057,Low,101.16
ORG08933,Manufacturing,Small,129,Midjourney,2026,41,23.6,8.1,9837,8186,High,-16.78
ORG08934,Healthcare,Medium,508,ChatGPT,2026,100,16.68,8.5,60200,111452,High,85.14
ORG08935,Retail,Large,1368,Midjourney,2026,270,13.23,9.5,1990257,1863987,Low,-6.34
ORG08936,Retail,Large,4729,Copilot,2026,2036,31.22,6.2,1708910,3398505,High,98.87
ORG08937,Healthcare,Small,120,Claude,2026,50,15.9,6.4,41550,66407,Low,59.82
ORG08938,IT,Medium,878,ChatGPT,2026,231,28.27,7.4,111781,99851,Medium,-10.67
ORG08939,Healthcare,Small,155,Midjourney,2026,43,21.6,4.1,46846,39542,Low,-15.59
ORG08940,Education,Medium,585,Perplexity,2026,213,20.74,7.6,159608,374437,Medium,134.6
ORG08941,Retail,Small,128,ChatGPT,2026,25,26.69,6.1,33967,70009,High,106.11
ORG08942,IT,Large,5587,ChatGPT,2026,2232,18.24,7.8,452045,785510,Low,73.77
ORG08943,Retail,Medium,833,Copilot,2026,163,20.86,4.9,101095,107847,Low,6.68
ORG08944,Finance,Medium,704,Perplexity,2026,164,0.5,7.2,202237,317371,High,56.93
ORG08945,Manufacturing,Large,9181,ChatGPT,2026,4425,22.6,7.5,557404,680022,Medium,22.0
ORG08946,Education,Small,197,Copilot,2026,91,15.5,7.1,13437,23131,High,72.14
ORG08947,Healthcare,Small,130,ChatGPT,2026,61,18.05,6.8,34507,49498,Medium,43.44
ORG08948,Finance,Medium,590,Claude,2026,255,15.18,5.7,119193,219011,Low,83.74
ORG08949,Finance,Medium,318,ChatGPT,2026,110,27.2,7.6,58506,115635,Low,97.65
ORG08950,Healthcare,Small,107,ChatGPT,2026,36,30.82,8.4,15257,37674,Medium,146.93
ORG08951,Healthcare,Medium,756,Gemini,2026,370,26.33,8.6,216322,358961,Low,65.94
ORG08952,Education,Medium,321,Midjourney,2026,50,15.2,6.2,89507,128646,Low,43.73
ORG08953,Education,Medium,494,Gemini,2026,205,17.66,6.2,214388,176184,Medium,-17.82
ORG08954,Manufacturing,Small,45,Midjourney,2026,5,23.94,5.5,41105,87303,Low,112.39
ORG08955,IT,Small,104,Gemini,2026,43,16.68,5.5,46076,56716,Low,23.09
ORG08956,Healthcare,Medium,760,Perplexity,2026,51,32.9,7.0,198155,426780,Low,115.38
ORG08957,Healthcare,Small,39,Midjourney,2026,15,23.94,9.4,12374,15222,Medium,23.02
ORG08958,IT,Medium,899,Copilot,2026,215,36.59,7.3,223599,212856,Medium,-4.8
ORG08959,Manufacturing,Large,7726,Perplexity,2026,1701,23.61,7.7,1812468,3990845,Low,120.19
ORG08960,Manufacturing,Large,6540,Gemini,2026,2543,25.57,7.0,609743,703266,Low,15.34
ORG08961,Finance,Large,6095,Perplexity,2026,964,27.4,9.0,1229091,1100956,Medium,-10.43
ORG08962,IT,Small,177,ChatGPT,2026,76,16.71,5.6,9172,21086,Medium,129.9
ORG08963,Retail,Small,24,Midjourney,2026,5,15.53,7.1,46464,96550,High,107.8
ORG08964,Manufacturing,Medium,739,Gemini,2026,82,29.75,7.7,117186,172177,High,46.93
ORG08965,Finance,Large,3767,Copilot,2026,198,27.11,6.4,1426864,3449811,Medium,141.78
ORG08966,IT,Small,126,Perplexity,2026,12,25.61,6.9,40719,34285,Low,-15.8
ORG08967,Manufacturing,Small,101,Claude,2026,22,26.14,8.6,36609,41335,High,12.91
ORG08968,Education,Small,98,ChatGPT,2026,6,16.07,8.1,15280,35171,High,130.18
ORG08969,Finance,Small,176,Midjourney,2026,66,21.36,6.4,5403,10409,High,92.65
ORG08970,Manufacturing,Small,132,ChatGPT,2026,28,14.37,8.6,8070,15723,Medium,94.83
ORG08971,Finance,Small,196,Copilot,2026,66,16.63,8.5,25418,36047,Low,41.82
ORG08972,Manufacturing,Small,70,Claude,2026,34,22.76,5.5,46797,47680,Low,1.89
ORG08973,Finance,Medium,619,Claude,2026,126,21.45,7.9,116648,114805,High,-1.58
ORG08974,Retail,Small,108,Midjourney,2026,17,24.72,6.6,30432,66192,Low,117.51
ORG08975,Healthcare,Medium,555,Perplexity,2026,252,27.4,7.6,65003,98607,Medium,51.7
ORG08976,Finance,Small,61,ChatGPT,2026,13,17.46,8.6,27842,27227,Medium,-2.21
ORG08977,IT,Small,129,Midjourney,2026,38,23.08,6.8,28061,41529,Medium,48.0
ORG08978,Healthcare,Medium,402,Gemini,2026,200,32.32,7.1,59734,113946,Medium,90.76
ORG08979,IT,Large,6469,Gemini,2026,1742,24.01,5.8,1229064,1009593,High,-17.86
ORG08980,Finance,Medium,761,Claude,2026,282,24.48,6.4,59394,54793,High,-7.75
ORG08981,Healthcare,Small,66,ChatGPT,2026,30,25.7,7.7,10249,15036,Medium,46.71
ORG08982,IT,Small,158,Claude,2026,58,11.31,9.6,48933,64905,High,32.64
ORG08983,Healthcare,Small,14,Copilot,2026,6,20.88,7.1,46472,111316,Low,139.53
ORG08984,Finance,Medium,968,Midjourney,2026,77,22.79,7.5,104081,253836,Medium,143.88
ORG08985,Retail,Large,4089,Copilot,2026,1120,25.46,8.2,1940948,4053132,Medium,108.82
ORG08986,Manufacturing,Large,2333,ChatGPT,2026,975,16.75,7.7,590727,606687,High,2.7
ORG08987,Manufacturing,Small,68,Midjourney,2026,24,10.03,7.1,39477,84441,Medium,113.9
ORG08988,Manufacturing,Small,76,Copilot,2026,25,8.73,6.3,35213,37426,High,6.28
ORG08989,Manufacturing,Medium,331,Claude,2026,79,16.6,7.1,160094,368969,Medium,130.47
ORG08990,Retail,Medium,871,Perplexity,2026,423,14.64,5.7,243110,195944,High,-19.4
ORG08991,IT,Small,161,Midjourney,2026,11,16.14,6.6,34864,31109,Low,-10.77
ORG08992,IT,Small,96,Copilot,2026,10,21.85,6.6,21496,40608,Medium,88.91
ORG08993,Healthcare,Large,3658,Midjourney,2026,1574,25.99,6.5,992052,1096438,Medium,10.52
ORG08994,Manufacturing,Medium,792,ChatGPT,2026,375,12.03,8.2,165104,174236,Medium,5.53
ORG08995,IT,Medium,737,Midjourney,2026,265,37.82,8.1,221190,550435,Low,148.85
ORG08996,IT,Medium,291,ChatGPT,2026,131,26.64,7.2,137929,116879,High,-15.26
ORG08997,Education,Small,188,Claude,2026,10,26.92,7.6,40582,33597,High,-17.21
ORG08998,Healthcare,Large,9649,Gemini,2026,3638,20.59,6.8,369311,573325,Low,55.24
ORG08999,Retail,Small,48,Perplexity,2026,15,13.49,8.5,49514,110460,High,123.09
ORG09000,Education,Small,15,Copilot,2026,6,17.44,9.1,33835,55292,Medium,63.42
ORG09001,IT,Small,35,Copilot,2026,15,29.91,7.3,37906,86559,High,128.35
ORG09002,IT,Small,33,Claude,2026,11,5.28,7.4,7949,16733,Low,110.5
ORG09003,Manufacturing,Large,9446,Claude,2026,3423,13.03,6.9,297820,422595,High,41.9
ORG09004,Manufacturing,Small,179,Gemini,2026,7,43.41,8.0,31871,56620,Low,77.65
ORG09005,IT,Small,11,ChatGPT,2026,5,27.49,8.5,19865,31168,Low,56.9
ORG09006,Healthcare,Small,17,Copilot,2026,19,14.76,7.1,7230,6848,Medium,-5.28
ORG09007,IT,Large,2212,ChatGPT,2026,577,23.24,7.5,1516740,1660669,Medium,9.49
ORG09008,Finance,Large,3476,Claude,2026,752,24.11,7.5,1954739,1737754,Low,-11.1
ORG09009,Manufacturing,Small,99,Claude,2026,7,40.4,10.0,23338,56884,Low,143.74
ORG09010,IT,Small,157,Midjourney,2026,11,14.4,7.8,9356,17856,Medium,90.85
ORG09011,Education,Medium,287,Midjourney,2026,36,8.19,6.1,117574,249817,Low,112.48
ORG09012,Healthcare,Small,163,Perplexity,2026,36,24.99,7.3,23105,21815,Low,-5.58
ORG09013,IT,Medium,497,Perplexity,2026,86,24.5,8.9,189814,258092,Low,35.97
ORG09014,Manufacturing,Small,14,ChatGPT,2026,14,24.08,8.4,27576,36998,Low,34.17
ORG09015,Finance,Large,3226,ChatGPT,2026,282,29.86,5.6,1283501,1119575,Medium,-12.77
